ForecastId,ConfirmedCases,Fatalities
131,311.39532470703125,17.950510025024414
132,311.39532470703125,17.950510025024414
133,311.39532470703125,17.950510025024414
134,311.39532470703125,17.950510025024414
135,311.39532470703125,17.950510025024414
136,198.13128662109375,4.217599868774414
137,198.13128662109375,4.217599868774414
138,198.13128662109375,4.217599868774414
139,198.13128662109375,4.217599868774414
140,198.13128662109375,4.217599868774414
141,198.13128662109375,4.217599868774414
142,198.13128662109375,4.217599868774414
143,198.13128662109375,4.217599868774414
144,198.13128662109375,4.217599868774414
145,198.36192321777344,4.217599868774414
146,199.98330688476562,4.334469795227051
147,205.8750457763672,4.546450138092041
148,260.7157287597656,6.304319858551025
149,302.2151794433594,8.170220375061035
150,330.0298156738281,10.458809852600098
151,348.1288146972656,12.50844955444336
152,346.58856201171875,14.187620162963867
153,335.1821594238281,15.009090423583984
154,313.0889892578125,15.464570045471191
155,308.7273254394531,16.122419357299805
156,309.12774658203125,16.828920364379883
157,317.81036376953125,17.58371925354004
158,318.208984375,17.517610549926758
159,318.02081298828125,17.831960678100586
160,318.02081298828125,18.064760208129883
161,311.39532470703125,17.950510025024414
162,311.39532470703125,17.950510025024414
163,311.39532470703125,17.950510025024414
164,311.39532470703125,17.950510025024414
165,311.39532470703125,17.950510025024414
166,198.13128662109375,4.217599868774414
167,198.13128662109375,4.217599868774414
168,198.13128662109375,4.217599868774414
169,198.13128662109375,4.217599868774414
170,198.13128662109375,4.217599868774414
171,198.13128662109375,4.217599868774414
172,198.13128662109375,4.217599868774414
173,311.39532470703125,17.950510025024414
174,311.39532470703125,17.950510025024414
175,311.39532470703125,17.950510025024414
176,311.39532470703125,17.950510025024414
177,311.39532470703125,17.950510025024414
178,311.39532470703125,17.950510025024414
179,198.13128662109375,4.217599868774414
180,198.13128662109375,4.217599868774414
181,198.13128662109375,4.217599868774414
182,198.13128662109375,4.217599868774414
183,198.13128662109375,4.217599868774414
184,198.13128662109375,4.217599868774414
185,198.13128662109375,4.217599868774414
186,198.13128662109375,4.217599868774414
187,198.13128662109375,4.217599868774414
188,198.36192321777344,4.217599868774414
189,199.98330688476562,4.334469795227051
190,205.8750457763672,4.546450138092041
191,260.7157287597656,6.304319858551025
192,302.2151794433594,8.170220375061035
193,330.0298156738281,10.458809852600098
194,348.1288146972656,12.50844955444336
195,346.58856201171875,14.187620162963867
196,335.1821594238281,15.009090423583984
197,313.0889892578125,15.464570045471191
198,308.7273254394531,16.122419357299805
199,309.12774658203125,16.828920364379883
200,317.81036376953125,17.58371925354004
201,318.208984375,17.517610549926758
202,318.02081298828125,17.831960678100586
203,318.02081298828125,18.064760208129883
204,311.39532470703125,17.950510025024414
205,311.39532470703125,17.950510025024414
206,311.39532470703125,17.950510025024414
207,311.39532470703125,17.950510025024414
208,311.39532470703125,17.950510025024414
209,198.13128662109375,4.217599868774414
210,198.13128662109375,4.217599868774414
211,198.13128662109375,4.217599868774414
212,198.13128662109375,4.217599868774414
213,198.13128662109375,4.217599868774414
214,198.13128662109375,4.217599868774414
215,198.13128662109375,4.217599868774414
216,311.39532470703125,17.950510025024414
217,311.39532470703125,17.950510025024414
218,311.39532470703125,17.950510025024414
219,311.39532470703125,17.950510025024414
220,311.39532470703125,17.950510025024414
221,311.39532470703125,17.950510025024414
222,198.13128662109375,4.217599868774414
223,198.13128662109375,4.217599868774414
224,198.13128662109375,4.217599868774414
225,198.13128662109375,4.217599868774414
226,198.13128662109375,4.217599868774414
227,198.13128662109375,4.217599868774414
228,198.13128662109375,4.217599868774414
229,198.13128662109375,4.217599868774414
230,198.13128662109375,4.217599868774414
231,198.36192321777344,4.217599868774414
232,199.98330688476562,4.334469795227051
233,205.8750457763672,4.546450138092041
234,260.7157287597656,6.304319858551025
235,302.2151794433594,8.170220375061035
236,330.0298156738281,10.458809852600098
237,348.1288146972656,12.50844955444336
238,346.58856201171875,14.187620162963867
239,335.1821594238281,15.009090423583984
240,313.0889892578125,15.464570045471191
241,308.7273254394531,16.122419357299805
242,309.12774658203125,16.828920364379883
243,317.81036376953125,17.58371925354004
244,318.208984375,17.517610549926758
245,318.02081298828125,17.831960678100586
246,318.02081298828125,18.064760208129883
247,311.39532470703125,17.950510025024414
248,311.39532470703125,17.950510025024414
249,311.39532470703125,17.950510025024414
250,311.39532470703125,17.950510025024414
251,311.39532470703125,17.950510025024414
252,198.13128662109375,4.217599868774414
253,198.13128662109375,4.217599868774414
254,198.13128662109375,4.217599868774414
255,198.13128662109375,4.217599868774414
256,198.13128662109375,4.217599868774414
257,198.13128662109375,4.217599868774414
258,198.13128662109375,4.217599868774414
259,311.39532470703125,17.950510025024414
260,311.39532470703125,17.950510025024414
261,311.39532470703125,17.950510025024414
262,311.39532470703125,17.950510025024414
263,311.39532470703125,17.950510025024414
264,311.39532470703125,17.950510025024414
265,198.13128662109375,4.217599868774414
266,198.13128662109375,4.217599868774414
267,198.13128662109375,4.217599868774414
268,198.13128662109375,4.217599868774414
269,198.13128662109375,4.217599868774414
270,198.13128662109375,4.217599868774414
271,198.13128662109375,4.217599868774414
272,198.13128662109375,4.217599868774414
273,198.13128662109375,4.217599868774414
274,198.36192321777344,4.217599868774414
275,199.98330688476562,4.334469795227051
276,205.8750457763672,4.546450138092041
277,260.7157287597656,6.304319858551025
278,302.2151794433594,8.170220375061035
279,330.0298156738281,10.458809852600098
280,348.1288146972656,12.50844955444336
281,346.58856201171875,14.187620162963867
282,335.1821594238281,15.009090423583984
283,313.0889892578125,15.464570045471191
284,308.7273254394531,16.122419357299805
285,309.12774658203125,16.828920364379883
286,317.81036376953125,17.58371925354004
287,318.208984375,17.517610549926758
288,318.02081298828125,17.831960678100586
289,318.02081298828125,18.064760208129883
290,311.39532470703125,17.950510025024414
291,311.39532470703125,17.950510025024414
292,311.39532470703125,17.950510025024414
293,311.39532470703125,17.950510025024414
294,311.39532470703125,17.950510025024414
295,198.13128662109375,4.217599868774414
296,198.13128662109375,4.217599868774414
297,198.13128662109375,4.217599868774414
298,198.13128662109375,4.217599868774414
299,198.13128662109375,4.217599868774414
300,198.13128662109375,4.217599868774414
301,198.13128662109375,4.217599868774414
302,311.39532470703125,17.950510025024414
303,311.39532470703125,17.950510025024414
304,311.39532470703125,17.950510025024414
305,311.39532470703125,17.950510025024414
306,311.39532470703125,17.950510025024414
307,311.39532470703125,17.950510025024414
308,198.13128662109375,4.217599868774414
309,198.13128662109375,4.217599868774414
310,198.13128662109375,4.217599868774414
311,198.13128662109375,4.217599868774414
312,198.13128662109375,4.217599868774414
313,198.13128662109375,4.217599868774414
314,198.13128662109375,4.217599868774414
315,198.13128662109375,4.217599868774414
316,198.13128662109375,4.217599868774414
317,198.36192321777344,4.217599868774414
318,199.98330688476562,4.334469795227051
319,205.8750457763672,4.546450138092041
320,260.7157287597656,6.304319858551025
321,302.2151794433594,8.170220375061035
322,330.0298156738281,10.458809852600098
323,348.1288146972656,12.50844955444336
324,346.58856201171875,14.187620162963867
325,335.1821594238281,15.009090423583984
326,313.0889892578125,15.464570045471191
327,308.7273254394531,16.122419357299805
328,309.12774658203125,16.828920364379883
329,317.81036376953125,17.58371925354004
330,318.208984375,17.517610549926758
331,318.02081298828125,17.831960678100586
332,318.02081298828125,18.064760208129883
333,311.39532470703125,17.950510025024414
334,311.39532470703125,17.950510025024414
335,311.39532470703125,17.950510025024414
336,311.39532470703125,17.950510025024414
337,311.39532470703125,17.950510025024414
338,198.13128662109375,4.217599868774414
339,198.13128662109375,4.217599868774414
340,198.13128662109375,4.217599868774414
341,198.13128662109375,4.217599868774414
342,198.13128662109375,4.217599868774414
343,198.13128662109375,4.217599868774414
344,198.13128662109375,4.217599868774414
345,1.281309962272644,0.009610000066459179
346,1.281309962272644,0.009610000066459179
347,1.281309962272644,0.009610000066459179
348,1.281309962272644,0.009610000066459179
349,1.281309962272644,0.009610000066459179
350,1.281309962272644,0.009610000066459179
351,0.182109996676445,0.009610000066459179
352,0.182109996676445,0.009610000066459179
353,0.182109996676445,0.009610000066459179
354,0.182109996676445,0.009610000066459179
355,0.182109996676445,0.009610000066459179
356,0.182109996676445,0.009610000066459179
357,0.182109996676445,0.009610000066459179
358,0.182109996676445,0.009610000066459179
359,0.182109996676445,0.009610000066459179
360,0.182109996676445,0.009610000066459179
361,0.182109996676445,0.009610000066459179
362,0.182109996676445,0.009610000066459179
363,0.18297000229358673,0.009610000066459179
364,0.18297000229358673,0.009610000066459179
365,0.19054000079631805,0.009610000066459179
366,0.25172001123428345,0.009610000066459179
367,0.31080999970436096,0.009610000066459179
368,0.44764000177383423,0.009610000066459179
369,0.4519500136375427,0.009610000066459179
370,0.4596099853515625,0.009610000066459179
371,0.6088799834251404,0.009610000066459179
372,1.2585599422454834,0.009610000066459179
373,1.2816699743270874,0.009610000066459179
374,1.281309962272644,0.009610000066459179
375,1.281309962272644,0.009610000066459179
376,1.281309962272644,0.009610000066459179
377,1.281309962272644,0.009610000066459179
378,1.281309962272644,0.009610000066459179
379,1.281309962272644,0.009610000066459179
380,1.281309962272644,0.009610000066459179
381,0.182109996676445,0.009610000066459179
382,0.182109996676445,0.009610000066459179
383,0.182109996676445,0.009610000066459179
384,0.182109996676445,0.009610000066459179
385,0.182109996676445,0.009610000066459179
386,0.182109996676445,0.009610000066459179
387,0.182109996676445,0.009610000066459179
388,39.16402053833008,0.45353999733924866
389,39.16402053833008,0.45353999733924866
390,39.16402053833008,0.45353999733924866
391,39.16402053833008,0.45353999733924866
392,39.16402053833008,0.45353999733924866
393,39.16402053833008,0.45353999733924866
394,15.967909812927246,0.20152999460697174
395,15.967909812927246,0.20152999460697174
396,15.967909812927246,0.20152999460697174
397,15.967909812927246,0.21400000154972076
398,15.967909812927246,0.21533000469207764
399,15.967909812927246,0.21533000469207764
400,15.967909812927246,0.2305999994277954
401,16.12310028076172,0.2970600128173828
402,16.31848907470703,0.30035001039505005
403,16.661710739135742,0.30035001039505005
404,16.85032081604004,0.30035001039505005
405,17.35771942138672,0.30035001039505005
406,21.10848045349121,0.30035001039505005
407,23.739410400390625,0.30035001039505005
408,24.15369987487793,0.30491000413894653
409,24.15369987487793,0.31512001156806946
410,25.046449661254883,0.44020000100135803
411,26.74155044555664,0.45353999733924866
412,28.10392951965332,0.45353999733924866
413,36.76567840576172,0.45353999733924866
414,39.16402053833008,0.45353999733924866
415,39.16402053833008,0.45353999733924866
416,39.16402053833008,0.45353999733924866
417,39.16402053833008,0.45353999733924866
418,39.16402053833008,0.45353999733924866
419,39.16402053833008,0.45353999733924866
420,39.16402053833008,0.45353999733924866
421,39.16402053833008,0.45353999733924866
422,39.16402053833008,0.45353999733924866
423,39.16402053833008,0.45353999733924866
424,15.967909812927246,0.20152999460697174
425,15.967909812927246,0.20152999460697174
426,15.967909812927246,0.20152999460697174
427,15.967909812927246,0.21400000154972076
428,15.967909812927246,0.21533000469207764
429,15.967909812927246,0.21533000469207764
430,15.967909812927246,0.2305999994277954
431,0.30167001485824585,0.009610000066459179
432,0.30167001485824585,0.009610000066459179
433,0.30167001485824585,0.009610000066459179
434,0.30167001485824585,0.009610000066459179
435,0.30167001485824585,0.009610000066459179
436,0.30167001485824585,0.009610000066459179
437,0.12748999893665314,0.009610000066459179
438,0.12748999893665314,0.009610000066459179
439,0.12748999893665314,0.009610000066459179
440,0.12748999893665314,0.009610000066459179
441,0.12568999826908112,0.009610000066459179
442,0.12253999710083008,0.009610000066459179
443,0.12253999710083008,0.009610000066459179
444,0.12253999710083008,0.009610000066459179
445,0.1298999935388565,0.009610000066459179
446,0.17475999891757965,0.009610000066459179
447,0.1760299950838089,0.009610000066459179
448,0.1760299950838089,0.009610000066459179
449,0.1760299950838089,0.009610000066459179
450,0.1760299950838089,0.009610000066459179
451,0.1760299950838089,0.009610000066459179
452,0.1760299950838089,0.009610000066459179
453,0.1760299950838089,0.009610000066459179
454,0.1760299950838089,0.009610000066459179
455,0.1886499971151352,0.009610000066459179
456,0.29864001274108887,0.009610000066459179
457,0.30167001485824585,0.009610000066459179
458,0.30167001485824585,0.009610000066459179
459,0.30167001485824585,0.009610000066459179
460,0.30167001485824585,0.009610000066459179
461,0.30167001485824585,0.009610000066459179
462,0.30167001485824585,0.009610000066459179
463,0.30167001485824585,0.009610000066459179
464,0.30167001485824585,0.009610000066459179
465,0.30167001485824585,0.009610000066459179
466,0.30167001485824585,0.009610000066459179
467,0.12748999893665314,0.009610000066459179
468,0.12748999893665314,0.009610000066459179
469,0.12748999893665314,0.009610000066459179
470,0.12748999893665314,0.009610000066459179
471,0.12568999826908112,0.009610000066459179
472,0.12253999710083008,0.009610000066459179
473,0.12253999710083008,0.009610000066459179
474,17.320539474487305,0.009610000066459179
475,17.320539474487305,0.009610000066459179
476,17.320539474487305,0.009610000066459179
477,17.320539474487305,0.009610000066459179
478,17.320539474487305,0.009610000066459179
479,17.320539474487305,0.009610000066459179
480,8.168009757995605,0.009610000066459179
481,8.168009757995605,0.009610000066459179
482,8.168009757995605,0.009610000066459179
483,8.168009757995605,0.009610000066459179
484,8.168009757995605,0.009610000066459179
485,8.168009757995605,0.009610000066459179
486,8.168009757995605,0.009610000066459179
487,8.168009757995605,0.009610000066459179
488,8.168009757995605,0.009610000066459179
489,8.168009757995605,0.009610000066459179
490,8.168009757995605,0.009610000066459179
491,8.598119735717773,0.009610000066459179
492,10.409250259399414,0.009610000066459179
493,11.343310356140137,0.009610000066459179
494,11.384869575500488,0.009610000066459179
495,11.384869575500488,0.009610000066459179
496,11.384869575500488,0.009610000066459179
497,12.40054988861084,0.009610000066459179
498,14.98838996887207,0.009610000066459179
499,17.320539474487305,0.009610000066459179
500,17.320539474487305,0.009610000066459179
501,17.320539474487305,0.009610000066459179
502,17.320539474487305,0.009610000066459179
503,17.320539474487305,0.009610000066459179
504,17.320539474487305,0.009610000066459179
505,17.320539474487305,0.009610000066459179
506,17.320539474487305,0.009610000066459179
507,17.320539474487305,0.009610000066459179
508,17.320539474487305,0.009610000066459179
509,17.320539474487305,0.009610000066459179
510,8.168009757995605,0.009610000066459179
511,8.168009757995605,0.009610000066459179
512,8.168009757995605,0.009610000066459179
513,8.168009757995605,0.009610000066459179
514,8.168009757995605,0.009610000066459179
515,8.168009757995605,0.009610000066459179
516,8.168009757995605,0.009610000066459179
517,8.40487003326416,0.009610000066459179
518,8.40487003326416,0.009610000066459179
519,8.40487003326416,0.009610000066459179
520,8.40487003326416,0.009610000066459179
521,8.40487003326416,0.009610000066459179
522,8.40487003326416,0.009610000066459179
523,3.628230094909668,0.009610000066459179
524,3.628230094909668,0.009610000066459179
525,3.628230094909668,0.009610000066459179
526,3.628230094909668,0.009610000066459179
527,3.6330599784851074,0.009610000066459179
528,3.6330599784851074,0.009610000066459179
529,3.6330599784851074,0.009610000066459179
530,3.6330599784851074,0.009610000066459179
531,3.6330599784851074,0.009610000066459179
532,3.6330599784851074,0.009610000066459179
533,3.6330599784851074,0.009610000066459179
534,3.706850051879883,0.009610000066459179
535,4.335470199584961,0.009610000066459179
536,5.0960798263549805,0.009610000066459179
537,5.183430194854736,0.009610000066459179
538,5.198540210723877,0.009610000066459179
539,5.198540210723877,0.009610000066459179
540,5.243500232696533,0.009610000066459179
541,5.243500232696533,0.009610000066459179
542,5.955389976501465,0.009610000066459179
543,8.318010330200195,0.009610000066459179
544,8.40487003326416,0.009610000066459179
545,8.40487003326416,0.009610000066459179
546,8.40487003326416,0.009610000066459179
547,8.40487003326416,0.009610000066459179
548,8.40487003326416,0.009610000066459179
549,8.40487003326416,0.009610000066459179
550,8.40487003326416,0.009610000066459179
551,8.40487003326416,0.009610000066459179
552,8.40487003326416,0.009610000066459179
553,3.628230094909668,0.009610000066459179
554,3.628230094909668,0.009610000066459179
555,3.628230094909668,0.009610000066459179
556,3.628230094909668,0.009610000066459179
557,3.6330599784851074,0.009610000066459179
558,3.6330599784851074,0.009610000066459179
559,3.6330599784851074,0.009610000066459179
560,1.6516200304031372,0.009610000066459179
561,1.6516200304031372,0.009610000066459179
562,1.6516200304031372,0.009610000066459179
563,1.6516200304031372,0.009610000066459179
564,1.6516200304031372,0.009610000066459179
565,1.6516200304031372,0.009610000066459179
566,0.6658200025558472,0.009610000066459179
567,0.6658200025558472,0.009610000066459179
568,0.6658200025558472,0.009610000066459179
569,0.6658200025558472,0.009610000066459179
570,0.6658200025558472,0.009610000066459179
571,0.6658200025558472,0.009610000066459179
572,0.6658200025558472,0.009610000066459179
573,0.6684600114822388,0.009610000066459179
574,0.6684600114822388,0.009610000066459179
575,0.6759200096130371,0.009610000066459179
576,0.6920899748802185,0.009610000066459179
577,0.734470009803772,0.009610000066459179
578,1.0097399950027466,0.009610000066459179
579,1.0199300050735474,0.009610000066459179
580,1.0199300050735474,0.009610000066459179
581,1.0236400365829468,0.009610000066459179
582,1.02961003780365,0.009610000066459179
583,1.0395699739456177,0.009610000066459179
584,1.0395699739456177,0.009610000066459179
585,1.1812000274658203,0.009610000066459179
586,1.6516200304031372,0.009610000066459179
587,1.6516200304031372,0.009610000066459179
588,1.6516200304031372,0.009610000066459179
589,1.6516200304031372,0.009610000066459179
590,1.6516200304031372,0.009610000066459179
591,1.6516200304031372,0.009610000066459179
592,1.6516200304031372,0.009610000066459179
593,1.6516200304031372,0.009610000066459179
594,1.6516200304031372,0.009610000066459179
595,1.6516200304031372,0.009610000066459179
596,0.6658200025558472,0.009610000066459179
597,0.6658200025558472,0.009610000066459179
598,0.6658200025558472,0.009610000066459179
599,0.6658200025558472,0.009610000066459179
600,0.6658200025558472,0.009610000066459179
601,0.6658200025558472,0.009610000066459179
602,0.6658200025558472,0.009610000066459179
603,22.09440040588379,0.009610000066459179
604,22.09440040588379,0.009610000066459179
605,22.09440040588379,0.009610000066459179
606,22.09440040588379,0.009610000066459179
607,22.09440040588379,0.009610000066459179
608,22.09440040588379,0.009610000066459179
609,8.277850151062012,0.009610000066459179
610,8.277850151062012,0.009610000066459179
611,8.277850151062012,0.009610000066459179
612,8.277850151062012,0.009610000066459179
613,8.277850151062012,0.009610000066459179
614,8.277850151062012,0.009610000066459179
615,8.277850151062012,0.009610000066459179
616,8.277850151062012,0.009610000066459179
617,8.277850151062012,0.009610000066459179
618,8.291830062866211,0.009610000066459179
619,8.291830062866211,0.009610000066459179
620,8.356860160827637,0.009610000066459179
621,9.060930252075195,0.009610000066459179
622,12.41946029663086,0.009610000066459179
623,12.933690071105957,0.009610000066459179
624,13.001910209655762,0.009610000066459179
625,13.147310256958008,0.009610000066459179
626,13.147310256958008,0.009610000066459179
627,13.147310256958008,0.009610000066459179
628,15.168399810791016,0.009610000066459179
629,21.87381935119629,0.009610000066459179
630,22.09440040588379,0.009610000066459179
631,22.09440040588379,0.009610000066459179
632,22.09440040588379,0.009610000066459179
633,22.09440040588379,0.009610000066459179
634,22.09440040588379,0.009610000066459179
635,22.09440040588379,0.009610000066459179
636,22.09440040588379,0.009610000066459179
637,22.09440040588379,0.009610000066459179
638,22.09440040588379,0.009610000066459179
639,8.277850151062012,0.009610000066459179
640,8.277850151062012,0.009610000066459179
641,8.277850151062012,0.009610000066459179
642,8.277850151062012,0.009610000066459179
643,8.277850151062012,0.009610000066459179
644,8.277850151062012,0.009610000066459179
645,8.277850151062012,0.009610000066459179
646,6.14585018157959,0.20510999858379364
647,6.14585018157959,0.20510999858379364
648,6.14585018157959,0.20510999858379364
649,6.14585018157959,0.20510999858379364
650,6.14585018157959,0.20510999858379364
651,6.14585018157959,0.20510999858379364
652,2.070039987564087,0.20510999858379364
653,2.070039987564087,0.20510999858379364
654,2.070039987564087,0.20510999858379364
655,2.070039987564087,0.20510999858379364
656,2.070039987564087,0.20510999858379364
657,2.070039987564087,0.20510999858379364
658,2.070039987564087,0.20510999858379364
659,2.070039987564087,0.20510999858379364
660,2.070039987564087,0.20510999858379364
661,2.070039987564087,0.20510999858379364
662,2.0993099212646484,0.20510999858379364
663,2.225260019302368,0.20510999858379364
664,2.706209897994995,0.20510999858379364
665,3.354449987411499,0.20510999858379364
666,3.4058899879455566,0.20510999858379364
667,3.6077399253845215,0.20510999858379364
668,3.6077399253845215,0.20510999858379364
669,3.639940023422241,0.20510999858379364
670,3.910720109939575,0.20510999858379364
671,5.53193998336792,0.20510999858379364
672,6.14585018157959,0.20510999858379364
673,6.14585018157959,0.20510999858379364
674,6.14585018157959,0.20510999858379364
675,6.14585018157959,0.20510999858379364
676,6.14585018157959,0.20510999858379364
677,6.14585018157959,0.20510999858379364
678,6.14585018157959,0.20510999858379364
679,6.14585018157959,0.20510999858379364
680,6.14585018157959,0.20510999858379364
681,6.14585018157959,0.20510999858379364
682,2.070039987564087,0.20510999858379364
683,2.070039987564087,0.20510999858379364
684,2.070039987564087,0.20510999858379364
685,2.070039987564087,0.20510999858379364
686,2.070039987564087,0.20510999858379364
687,2.070039987564087,0.20510999858379364
688,2.070039987564087,0.20510999858379364
689,311.39532470703125,17.950510025024414
690,311.39532470703125,17.950510025024414
691,311.39532470703125,17.950510025024414
692,311.39532470703125,17.950510025024414
693,311.39532470703125,17.950510025024414
694,311.39532470703125,17.950510025024414
695,198.13128662109375,4.217599868774414
696,198.13128662109375,4.217599868774414
697,198.13128662109375,4.217599868774414
698,198.13128662109375,4.217599868774414
699,198.13128662109375,4.217599868774414
700,198.13128662109375,4.217599868774414
701,198.13128662109375,4.217599868774414
702,198.13128662109375,4.217599868774414
703,198.13128662109375,4.217599868774414
704,198.36192321777344,4.217599868774414
705,199.98330688476562,4.334469795227051
706,205.8750457763672,4.546450138092041
707,260.7157287597656,6.304319858551025
708,302.2151794433594,8.170220375061035
709,330.0298156738281,10.458809852600098
710,348.1288146972656,12.50844955444336
711,346.58856201171875,14.187620162963867
712,335.1821594238281,15.009090423583984
713,313.0889892578125,15.464570045471191
714,308.7273254394531,16.122419357299805
715,309.12774658203125,16.828920364379883
716,317.81036376953125,17.58371925354004
717,318.208984375,17.517610549926758
718,318.02081298828125,17.831960678100586
719,318.02081298828125,18.064760208129883
720,311.39532470703125,17.950510025024414
721,311.39532470703125,17.950510025024414
722,311.39532470703125,17.950510025024414
723,311.39532470703125,17.950510025024414
724,311.39532470703125,17.950510025024414
725,198.13128662109375,4.217599868774414
726,198.13128662109375,4.217599868774414
727,198.13128662109375,4.217599868774414
728,198.13128662109375,4.217599868774414
729,198.13128662109375,4.217599868774414
730,198.13128662109375,4.217599868774414
731,198.13128662109375,4.217599868774414
732,311.39532470703125,17.950510025024414
733,311.39532470703125,17.950510025024414
734,311.39532470703125,17.950510025024414
735,311.39532470703125,17.950510025024414
736,311.39532470703125,17.950510025024414
737,311.39532470703125,17.950510025024414
738,198.13128662109375,4.217599868774414
739,198.13128662109375,4.217599868774414
740,198.13128662109375,4.217599868774414
741,198.13128662109375,4.217599868774414
742,198.13128662109375,4.217599868774414
743,198.13128662109375,4.217599868774414
744,198.13128662109375,4.217599868774414
745,198.13128662109375,4.217599868774414
746,198.13128662109375,4.217599868774414
747,198.36192321777344,4.217599868774414
748,199.98330688476562,4.334469795227051
749,205.8750457763672,4.546450138092041
750,260.7157287597656,6.304319858551025
751,302.2151794433594,8.170220375061035
